node idx,node anomaly score
8992,0.0060496638
8993,0.0001784902
8994,3.7225473e-06
8996,0.0013735403
8997,0.1432476
8998,3.3279128e-05
8999,0.059360024
9000,0.003995127
9001,2.5804358e-05
9002,0.058833987
9003,0.00017295737
9004,0.11725588
9005,0.036680937
9009,0.058096513
9016,0.0032064482
9017,0.010580706
9018,0.00015806923
9019,0.00017401607
9020,0.0058051464
9021,0.001092319
9022,0.011719733
9024,0.0011906606
9025,0.09686587
9029,0.014099216
9032,0.0074137854
9035,0.00019815851
9041,0.058871172
9042,6.542625e-05
9045,1.3856901e-08
9047,0.0017685673
9050,0.0008656642
9052,0.043844327
9054,0.0008750052
9055,0.0015236717
9056,0.003580949
9060,0.02561087
9062,2.510528e-05
9063,0.009686204
9065,3.6154253e-07
9069,8.037629e-05
9070,0.0038070832
9072,0.0070164716
9076,1.145777e-05
9078,0.00013285126
9079,0.10549242
9083,1.3697507e-07
9085,0.004128444
9086,9.468194e-05
9087,4.433545e-05
9088,0.034602527
9089,0.00021599473
9090,0.17901868
9091,1.5345557e-06
9092,0.000252262
9094,0.0001433778
9095,0.009482272
9099,0.0037090566
9100,0.00026650305
9101,0.00010099714
9102,0.009119293
9103,0.004181986
9105,0.002326631
9108,3.5913014e-05
9109,0.040553797
9114,0.0003777654
9116,0.011211358
9117,0.13546064
9119,0.0044095838
9122,0.00796978
9123,0.0014215775
9128,1.3771836e-05
9131,0.052236903
9132,0.008883825
9134,0.0015257159
9137,0.0004785424
9142,7.873869e-06
9146,0.17590052
9147,2.2193291e-05
9150,0.00443161
9151,1.91132e-05
9152,0.0006053007
9155,0.015168975
9157,0.00038428602
9162,0.00026535091
9165,2.678636e-06
9167,3.4068407e-06
9169,0.0016813515
9179,0.000110827816
9181,0.0006030526
9183,0.0059600463
9185,0.05898456
9189,0.074155904
9191,0.006774495
9194,0.3856349
9195,0.00033942604
9196,0.1971255
9199,0.00041695946
9200,0.00027258828
9203,1.9782592e-05
9205,0.0013916582
9206,0.024230419
9209,0.0031484535
9210,0.0113221845
9211,0.09340888
9216,0.0015179255
9217,0.00019279102
9218,0.00013780592
9228,0.009265212
9233,0.0048854845
9234,0.02876329
9236,0.0014262642
9241,0.008221684
9242,1.6777846e-06
9244,0.0004341444
9246,4.918858e-05
9247,5.1769777e-05
9250,0.0013399668
9259,6.6320895e-06
9260,0.00021209757
9263,0.0072191907
9265,0.009504082
9266,1.0252526e-05
9268,8.4730766e-07
9270,9.986161e-07
9271,0.0027741203
9273,0.013499597
9279,0.033654954
9282,4.333277e-06
9284,6.6215734e-06
9286,0.05282471
9291,6.1157402e-06
9293,1.5529097e-11
9299,0.013878233
9301,0.22953251
9302,0.0057224277
9306,0.0005336929
9308,0.0002793574
9310,0.006341998
9311,0.0033643113
9312,0.012720409
9313,0.083455175
9314,0.014228759
9317,0.016801614
9320,0.037186775
9327,0.0022038207
9329,0.002393668
9336,0.06190788
9338,0.00031333254
9339,5.0349768e-06
9340,0.012481205
9341,0.06443238
9342,6.172566e-05
9345,0.005704571
9347,0.04692109
9348,0.0004381222
9354,0.00015039062
9359,0.017001398
9360,7.404206e-05
9361,7.1891314e-05
9362,0.00021139983
9363,0.015229273
9366,0.0016461742
9368,1.0822873e-05
9373,0.0023874457
9377,0.00042634868
9380,0.012130518
9381,0.06989406
9390,0.09717064
9395,0.0016842225
9398,2.379536e-05
9399,0.037012346
9405,0.00019551601
9406,1.2069155e-06
9411,0.00011153347
9412,0.05275909
9413,0.0005018485
9414,0.008552608
9418,0.00016085226
9421,8.6357075e-05
9423,6.374599e-08
9424,0.0025103933
9425,0.00017288349
9428,1.2345012e-05
9431,0.008718238
9433,1.521376e-18
9434,0.000110638604
9435,0.00047842565
9437,1.7571228e-06
9440,0.011425128
9441,0.003398351
9448,0.1801923
9454,4.2429387e-05
9455,0.00028472662
9459,0.002706735
9461,0.2941389
9462,0.007034781
9463,6.5507324e-09
9466,0.019172182
9469,0.0027245875
9470,0.0017182211
9471,4.325431e-05
9472,2.2120266e-05
9473,0.0025630542
9477,0.00571566
9479,0.00018222668
9484,0.0044613304
9487,1.7579001e-10
9490,8.314033e-05
9493,0.026958697
9494,0.0022869492
9495,0.0020182761
9496,0.011155338
9498,0.00087791815
9500,0.0084384745
9508,0.008483534
9510,0.022549016
9516,0.0085717775
9520,0.002133301
9523,8.32865e-06
9525,4.520985e-05
9527,0.0076542757
9528,0.00023299565
9532,0.0003855895
9534,0.002727906
9535,0.0010314761
9536,0.005202406
9537,0.0036212448
9539,0.017700622
9540,0.0014062383
9541,5.9391677e-06
9546,0.18342672
9549,0.0049119643
9552,0.00042347115
9559,0.013239955
9561,0.00056726247
9562,0.24656737
9563,0.005373508
9567,1.4197726e-05
9569,4.2486863e-06
9572,0.05592295
9579,0.00037615543
9581,6.0627983e-05
9582,0.008980811
9587,0.058038097
9590,4.386176e-05
9593,0.0011927311
9594,0.00981408
9596,0.005172798
9598,0.00184158
9600,0.013926344
9603,2.0150185e-11
9607,0.0068954737
9608,0.00012374147
9609,0.0043637347
9614,0.29744443
9615,0.00026373673
9622,0.006565842
9623,3.832256e-05
9625,0.007498705
9629,3.2626015e-09
9631,0.009187658
9632,0.018762209
9635,6.9654096e-05
9640,9.5191805e-05
9645,0.0008447003
9646,4.241385e-05
9647,0.014219345
9656,0.004312722
9662,0.0006108645
9663,0.0009680977
9665,0.00024690144
9666,0.0077748178
9667,0.00012809035
9672,0.0010905889
9674,0.00095351
9677,0.003128975
9678,0.0014346336
9679,0.0016510967
9680,0.00046416567
9681,4.002947e-05
9682,0.0034204375
9685,0.002275558
9688,0.057534635
9689,0.91824
9690,0.015846312
9691,0.014942705
9694,0.00013671698
9699,0.028584799
9706,0.0070237042
9710,0.00011727129
9712,0.0012846213
9713,0.0016131073
9716,0.0023031607
9720,0.0003723649
9722,0.027344003
9723,0.0010333646
9726,0.00013133175
9728,4.700909e-08
9729,0.00019979771
9730,0.00090168294
9732,0.004553762
9737,0.0042161844
9742,3.3246736e-06
9747,7.772785e-05
9748,0.006460395
9749,0.37894738
9752,0.044800863
9753,0.0018564493
9759,0.032491747
9761,0.051334057
9765,4.76811e-05
9769,4.1335396e-05
9772,0.010463781
9774,0.0068871193
9775,0.00017475034
9779,0.0025053548
9783,0.0022650503
9788,1.4952328e-09
9792,0.04680114
9796,0.0015019143
9799,0.00078193704
9801,0.0051671476
9803,0.036086068
9806,0.00079395046
9807,2.1184766e-05
9808,0.002997039
9809,0.0036700184
9811,0.0022774986
9813,3.1635278e-05
9815,0.002495004
9816,0.0021409804
9817,0.3638588
9818,0.0003093622
9819,0.002365127
9821,0.00028887403
9828,0.00088579644
9830,9.436465e-05
9834,0.0012045318
9835,5.6525525e-05
9838,0.015200922
9839,0.00032946852
9841,0.028518775
9842,0.000438296
9845,0.0025068808
9847,0.00079395046
9848,0.0010656121
9849,0.0019644222
9850,0.0012303581
9851,0.0012968953
9852,0.81818813
9858,8.935162e-07
9860,0.0012121929
9861,0.00085631834
9867,0.00075012597
9874,0.0031874839
9882,0.0031369808
9883,0.0029489163
9884,0.0019193543
9885,0.00024322288
9889,0.0075997636
9893,0.00050204754
9894,0.10369189
9896,3.3667395e-06
9897,4.4392313e-05
9898,0.00082943746
9901,0.0053679654
9904,0.02537282
9911,0.00081823376
9914,0.06323967
9916,0.0056845266
9917,0.005332886
9919,0.0051355558
9920,0.05288735
9923,3.102773e-10
9932,0.0048180018
9933,0.027254054
9934,0.03294082
9936,0.010019624
9937,0.0057120193
9940,0.008264595
9941,0.00987536
9942,0.02813074
9946,0.004625282
9949,0.0020798647
9950,0.0017778584
9955,0.00071488356
9959,2.0998684e-07
9965,0.004347853
9967,0.00207689
9972,0.00041530927
9973,0.0029485575
9974,0.000423058
9975,0.008868789
9976,0.0065871747
9980,0.0051883687
9982,6.0576207e-05
9983,0.0013848045
9987,0.00010676481
9989,4.8701666e-05
9991,0.13979958
9994,0.037208635
9995,0.02421599
10005,7.231376e-05
10006,0.005769676
10008,0.0047252537
10010,0.00082898233
10012,0.00046230052
10013,3.5613975e-05
10015,0.0859871
10017,6.3842513e-06
10020,9.003829e-05
10021,0.0033821627
10023,0.0040999353
10026,0.0062990645
10027,0.00796785
10029,0.0029817582
10031,0.003341468
10033,0.0008092021
10043,0.0006588195
10044,0.00019024329
10048,0.037602007
10049,0.00054724264
10050,0.00947998
10051,0.0006018399
10052,0.2853595
10053,0.061332617
10055,0.0066218134
10056,0.00035692708
10057,0.0027133333
10059,0.0001149051
10061,0.01582586
10062,0.006539618
10064,0.00027813276
10067,1.5983173e-06
10068,0.00012120035
10073,0.013463878
10074,0.007447323
10079,5.5649223e-05
10080,0.0033301043
10081,0.006211047
10085,0.000587799
10087,4.0996216e-05
10088,0.003883532
10089,0.056466784
10090,0.00608057
10095,0.008999571
10099,2.964665e-10
10101,0.00078888243
10103,1.8910746e-09
10106,0.0011754428
10108,0.006050398
10110,0.83129716
10111,0.006481191
10112,3.790874e-06
10113,1.4400869e-06
10114,0.0077611753
10116,0.045416042
10118,0.0098318895
10127,0.0012743262
10129,1.7202676e-05
10132,0.00054474466
10133,0.0061034835
10134,0.1908371
10136,0.0041824942
10137,0.012206269
10138,0.015280618
10140,0.016357796
10145,0.1377643
10146,0.0014225311
10147,0.006098302
10149,0.000263946
10152,0.00037489532
10156,0.004581095
10160,4.656525e-05
10161,0.011121054
10162,0.00045388867
10166,0.0015041127
10167,0.0012852087
10169,0.0007300854
10170,0.0029525075
10175,0.0053990134
10176,0.00183419
10177,0.015369036
10181,0.0051929387
10184,0.0018339666
10185,0.000105720916
10186,0.003650209
10187,0.0003179935
10188,0.0002972239
10190,0.0009160649
10191,2.692733e-06
10192,0.047764797
10194,0.003216608
10196,0.0053895162
10197,3.5150444e-10
10201,0.004647251
10202,0.0005368929
10203,0.0011740823
10207,0.0074760257
10210,3.952693e-05
10211,0.057687063
10214,0.0018514796
10215,0.019616744
10216,0.0009839878
10220,0.00112826
10223,0.0007878728
10225,0.065970585
10228,0.00015059269
10229,8.325554e-11
10230,3.1867825e-05
10234,0.009094782
10236,0.004425152
10238,0.0047092056
10242,0.00079647225
10244,0.0120378
10250,0.0071072015
10254,0.002123449
10255,0.009127846
10256,0.014442639
10258,0.02363589
10259,0.11286566
10260,0.019374073
10264,0.0006227912
10271,0.0002639299
10272,0.14585137
10275,0.00012774687
10277,0.0001136359
10280,3.4203713e-05
10281,4.708247e-09
10283,0.0004339325
10286,0.002180325
10288,0.87925047
10289,0.00018891289
10291,0.010661521
10293,0.46330765
10294,1.7151883e-10
10295,0.0028354023
10297,0.00079724984
10298,0.0032076188
10299,0.0020809418
10300,0.019022405
10301,0.008211488
10306,0.0072156913
10308,0.0024035263
10316,0.0019032866
10318,0.12020302
10319,1.2755349e-06
10320,0.003047984
10322,0.0030411298
10323,0.00032513504
10324,0.016866265
10326,0.0067720315
10330,0.9068131
10332,0.017919494
10334,0.0019022431
10339,1.6033981e-06
10340,0.0072899605
10342,0.0019868058
10345,0.005786857
10346,0.014291388
10347,0.0001711828
10353,0.015084413
10357,0.05482473
10358,0.00070604373
10359,0.0015179255
10366,0.08126193
10370,0.0013068944
10372,0.008098681
10374,0.008370315
10375,0.001190951
10377,0.00625073
10378,0.05444643
10379,0.008357154
10381,0.4393564
10382,0.023909265
10383,3.3598158e-10
10384,0.0011700809
10387,0.1361232
10389,0.08227237
10392,0.008920442
10396,0.0042641163
10397,0.029672103
10399,0.0015500829
10401,0.00039801878
10404,6.331288e-05
10405,0.05840455
10408,2.3208713e-05
10410,0.14004931
10412,0.0036291818
10413,5.242476e-05
10415,0.003623448
10416,0.0020050425
10417,0.03854302
10419,0.000826156
10420,0.036506645
10425,0.027709983
10426,0.0037104103
10427,0.003035583
10431,0.0020867803
10433,0.000369784
10434,0.0058824457
10437,0.001851254
10441,0.0018064652
10447,0.007171448
10451,0.0024296434
10453,7.4307563e-06
10454,0.00069184834
10456,5.226503e-05
10457,0.26554704
10458,8.344933e-06
10460,0.005382323
10462,3.694392e-07
10468,0.0068165124
10469,0.0103125665
10471,0.007184714
10472,8.015096e-05
10479,3.4097532e-06
10481,0.0002826839
10483,0.0014971622
10484,2.8480923e-05
10486,2.6519661e-05
10488,0.00015722263
10489,0.0152714355
10491,0.020833109
10493,0.0023645512
10497,0.0030997926
10498,0.009902252
10500,0.0059759775
10503,0.26311392
10506,0.010329713
10512,0.01381032
10517,0.0013045068
10520,0.0002988515
10523,5.426737e-05
10525,0.0127795655
10526,0.0006189662
10530,0.003622126
10531,6.4591127e-06
10539,0.0034927588
10540,0.0014761427
10541,9.304366e-05
10544,0.020568326
10545,0.004527415
10547,0.0075460942
10549,0.00023228583
10550,0.03719989
10555,0.01716538
10556,2.3193139e-05
10559,0.0002811701
10560,0.2524186
10561,0.03721738
10562,1.9023681e-10
10563,0.0010207774
10565,0.006569724
10570,0.01030883
10572,0.17936878
10574,0.00023169127
10576,0.03809096
10577,5.1556353e-06
10585,3.6779937e-09
10588,0.0013488169
10589,0.02541814
10590,0.0005816286
10592,0.0019639437
10596,4.311857e-05
10597,0.0006766575
10598,0.040479057
10604,0.003036322
10606,1.4200326e-05
10609,0.0007331643
10610,0.0026567844
10611,0.00021379987
10621,0.03151335
10626,0.00017748009
10629,0.006094234
10631,0.05842637
10633,0.03683491
10639,6.8834255e-05
10644,0.0008868233
10647,0.009366038
10648,0.0064388835
10649,1.6017918e-07
10650,0.0029137738
10651,0.21963029
10653,0.006547553
10654,1.0871014e-06
10656,0.049421016
10658,0.0040016905
10660,0.002162999
10661,0.14303054
10663,0.048965674
10669,0.009077198
10672,0.07269841
10673,0.0040736026
10678,4.4599147e-13
10682,0.0044326875
10683,0.030963853
10684,3.3841695e-07
10685,0.15230784
10686,0.005894594
10690,0.009173778
10693,0.0008791771
10695,0.0068314048
10701,0.0067654657
10703,0.013510981
10710,6.171813e-05
10712,0.05521665
10714,0.0027719263
10717,0.0008462471
10719,0.007902505
10721,0.004583322
10722,0.006092386
10724,0.0004569449
10726,0.010231282
10729,9.174343e-06
10730,0.0069552897
10733,0.0015901716
10734,0.005950651
10736,0.0013230853
10738,0.0343081
10742,0.0043441555
10744,5.803231e-07
10745,0.015417139
10748,0.006824782
10751,0.00010489188
10754,4.342355e-10
10759,0.0012814539
10760,0.059966117
10762,1.665968e-05
10764,0.0021370722
10768,0.02784019
10769,1.4218542e-10
10770,0.0026425903
10771,0.0009463852
10772,1.6343238e-06
10776,9.834518e-05
10778,0.0024308271
10779,0.020415802
10785,0.012497765
10789,0.0126890205
10791,0.04399554
10793,0.00078270043
10794,0.00168679
10796,0.0043008127
10797,0.02498036
10801,0.29285434
10803,0.005796698
10806,0.015704166
10812,0.0060448945
10821,0.059006587
10823,0.00011205199
10825,0.013642583
10826,0.030757574
10827,0.9599438
10828,0.0024813702
10832,0.005735813
10836,0.007819676
10837,0.044991925
10838,0.01230194
10840,0.007091283
10841,1.7233675e-05
10843,0.011093566
10844,0.0038609311
10845,0.008424186
10849,0.18896857
10852,0.0044545582
10854,0.005427602
10863,0.00074406585
10867,0.00017576636
10872,3.584075e-05
10873,0.011282626
10874,0.027005168
10875,0.005950651
10876,0.0017752607
10877,0.00013958335
10879,0.00043050453
10880,1.1895102e-06
10881,0.21110155
10885,0.0057844
10886,0.0780562
10887,0.08618398
10888,0.028811073
10892,0.0048794053
10893,0.106295675
10895,0.021612106
10896,0.00043712102
10897,0.0033268644
10900,0.01787015
10901,0.015438462
10902,0.012389758
10905,0.030438943
10906,0.0025450177
10907,0.00180119
10908,1.9199719e-05
10909,0.02160243
10916,0.02053147
10919,0.0047917343
10921,0.0124519
10922,0.040344145
10924,0.032763377
10925,0.005038867
10929,0.0019017798
10930,2.4946312e-06
10938,0.0035713797
10942,0.008211737
10943,0.07841714
10944,0.002233274
10948,0.018368537
10951,4.870545e-06
10953,0.018176386
10957,0.0097992625
10962,0.1538151
10963,0.00084681495
10964,0.0018602987
10974,0.0032579668
10977,0.010176418
10979,0.0017325181
10980,0.05768541
10984,0.09982889
10987,0.00081266393
10990,3.1348925e-06
10991,0.0027744581
10994,4.0903746e-05
10997,0.0029872067
11000,0.0798089
11003,0.0018718945
11004,0.022489233
11006,0.020717014
11007,0.006073014
11008,0.07627426
11009,0.00086034875
11011,0.04353068
11014,8.230229e-05
11018,0.002515978
11022,0.008208256
11027,0.22038178
11031,9.002455e-05
11033,0.001815402
11034,0.0019784726
11035,0.0042522126
11037,0.036200885
11038,0.0017509834
11039,0.00066030805
11040,0.00037569672
11044,0.00283972
11045,0.0011427979
11047,0.009770876
11050,1.5087375e-06
11052,0.013871971
11053,0.009392125
11054,0.00018545194
11056,0.002111584
11057,0.001252684
11061,0.007245375
11064,0.00014305879
11073,0.0003238876
11087,0.0036660032
11089,0.007229696
11090,7.849876e-06
11092,0.0328971
11103,0.007950501
11105,0.020674335
11108,0.0052778083
11109,0.0020460025
11113,0.013337189
11118,0.029090326
11125,0.00059774227
11126,0.0034171103
11127,0.07164192
11128,0.0005441137
11130,0.010035983
11132,0.011482834
11134,0.00044865784
11135,0.0038282059
11136,0.0054401364
11139,6.0097485e-05
11140,0.005104775
11141,1.1866292e-05
11142,0.04448978
11145,0.007942322
11149,0.0010126566
11151,0.0035931657
11153,0.03525989
11154,0.020768464
11155,0.0025969797
11157,0.038638126
11159,0.0043200664
11162,0.00010841945
11163,0.039268754
11166,0.0026767512
11168,0.020858023
11169,0.0018981919
11171,0.082840994
11173,0.0010575539
11174,0.00036217
11175,0.001443316
11178,0.00030362114
11184,0.014701182
11192,6.571439e-05
11194,9.578312e-06
11195,0.00013231726
11198,0.0054022907
11199,0.003206058
11201,0.00076822896
11203,3.33564e-05
11205,0.008955045
11206,0.0010641837
11207,0.020989152
11208,0.0029079278
11211,0.0005127884
11215,0.0007884496
11224,0.076908834
11229,0.000854701
11234,0.003817514
11235,0.024261465
11240,0.02480554
11244,0.00034813033
11247,0.0021421544
11249,0.012704321
11250,0.0018238272
11251,0.0007709512
11254,0.0015644126
11255,0.29896766
11257,0.006909699
11258,0.03422428
11259,0.011766481
11260,0.026829312
11261,0.033771265
11264,0.0048915716
11265,0.004470285
11266,0.00097099453
11267,0.008942594
11269,0.035891254
11274,5.024425e-07
11276,0.0013164888
11277,0.0005384674
11279,0.0006319754
11283,0.005452369
11284,0.0067925886
11288,0.0040420294
11289,3.8175487e-05
11290,0.042904787
11291,0.013401597
11297,0.08251695
11300,1.2317773e-07
11302,0.006190737
11304,0.014394068
11306,0.0016823763
11313,0.0011099074
11315,0.00063332607
11316,0.0059719905
11317,6.4516266e-06
11325,0.0022686396
11328,0.008696638
11331,0.007882433
11332,0.007290403
11333,0.0051768827
11334,0.11779076
11335,0.019473465
11337,0.37021115
11344,0.0073658815
11346,0.00013140192
11347,3.6415582e-07
11350,0.00044312212
11351,0.0027655226
11357,0.0051458566
11358,0.007835318
11361,0.0013146444
11370,0.00013461409
11372,0.0048740734
11374,0.16929856
11375,0.004427842
11376,5.4343596e-05
11378,2.7660274e-06
11380,0.0038421971
11381,0.00083772355
11383,0.052253522
11384,0.021398263
11386,0.0035433618
11387,0.009510979
11393,0.03067671
11394,0.03647982
11395,0.79484814
11396,0.024343234
11398,0.0019202315
11399,0.00066002615
11401,0.094696015
11403,0.00029845972
11404,0.02277817
11405,0.00031137903
11407,0.03562085
11408,0.0007057854
11409,0.0013062572
11414,0.016371552
11415,0.003876337
11420,0.0190703
11421,0.0018316776
11422,0.0057668756
11424,0.002790717
11426,4.7474936e-05
11428,0.0026904729
11429,0.0042789136
11431,0.0010883304
11435,8.61728e-05
11438,0.0076041385
11439,0.002638732
11440,0.0016205952
11445,5.442546e-10
11446,0.0048514786
11449,0.012312326
11450,0.17270316
11456,0.008323835
11457,0.017977588
11460,0.06108973
11463,0.027457051
11466,0.0138392355
11467,0.01564155
11469,0.047486573
11470,0.060600586
11471,0.0031473045
11474,9.392191e-06
11478,0.007891028
11481,0.002022214
11483,0.021404656
11484,0.0026001441
11487,0.0037656429
11490,0.01681725
11494,0.0009606004
11496,0.09102292
11499,0.0030060802
11502,0.00052838016
11509,0.0024663082
11513,0.017473893
11516,2.8371842e-08
11517,0.0030063547
11519,0.13661918
11521,0.014390605
11523,0.005978697
11529,0.018959865
11530,0.007526921
11532,0.0047014887
11534,0.006878359
11536,0.0075214505
11537,0.00094155007
11542,0.0012442365
11543,0.013198157
11544,0.007312965
11547,0.0035679059
11548,0.0039010437
11550,0.4618207
11551,0.0008550659
11553,0.0013108836
11555,0.0005462754
11557,9.166839e-05
11560,0.00016599793
11561,0.010080956
11562,0.007583669
11569,0.006297537
11570,0.77462864
11571,0.0048585557
11576,0.0050624837
11583,0.009818232
11584,8.609135e-07
11592,0.008012358
11593,0.00033892936
11594,0.020838087
11595,0.008284881
11597,0.00082472136
11603,0.048111606
11604,0.008129629
11608,0.0082708495
11611,0.008408905
11612,0.005364708
11617,1.1154739e-08
11622,0.0070322235
11625,0.010538936
11629,0.022797199
11639,0.0019977277
11641,0.018374039
11642,0.02957823
11643,0.0065574865
11644,0.021031994
11651,0.0050214543
11652,7.050951e-05
11653,8.033706e-05
11656,0.0040355236
11657,0.00029521764
11659,0.01915956
11660,0.0027502468
11662,0.0067950594
11665,0.0035139604
11668,0.00044486925
11669,0.00023410727
11671,0.0043679797
11673,0.04990496
11674,0.008317288
11675,0.0088460175
11679,0.0037727477
11682,0.008417052
11684,0.0042652832
11685,0.010761121
11686,0.00581008
11688,0.0023200526
11689,0.010336578
11700,0.0030101987
11702,0.00511719
11704,0.018045057
11708,0.0073284893
11709,7.5996955e-05
11711,0.011331754
11712,0.00058855244
11717,0.0073560704
11718,0.0027863039
11719,0.004796976
11722,0.049275696
11723,0.05027523
11725,0.12217258
11728,0.03432327
11733,5.8394526e-05
11736,0.012196891
11741,0.00069104705
11742,0.00053564983
11743,0.054380484
11746,0.0019059551
11748,0.9141927
11755,0.15341833
11759,4.8487445e-06
11764,0.0014465743
11766,0.0007420717
11775,0.0054918965
11776,0.0014725483
11778,0.5125401
11780,6.168975e-06
11785,0.00058826525
11786,0.07026396
11789,0.18994099
11792,0.044717357
11795,0.0070424597
11796,0.020015059
11799,8.508581e-05
11800,0.0069013275
11806,0.00310017
11807,0.016444445
11809,0.004848533
11810,0.0006060396
11811,0.0044792574
11817,0.0152169205
11819,0.010598613
11822,0.0041214237
11823,0.0064529553
11825,0.0048109824
11826,0.0040659336
11829,0.0032333834
11831,0.0008896942
11832,0.0001547855
11834,0.0021158322
11835,0.9859949
11836,0.011479024
11846,0.0022773598
11847,0.0067621847
11848,0.01816713
11851,0.18249382
11852,0.0021110696
11854,0.018017499
11856,0.08340851
11859,0.025658127
11860,7.0033464e-05
11861,7.9142935e-11
11862,0.0015332191
11863,0.00662824
11865,0.00058575877
11866,0.005569103
11872,0.017900705
11876,0.003197876
11879,0.00053031766
11880,0.0009964254
11881,0.0013961609
11882,0.000738595
11885,0.0024645072
11886,0.009788607
11887,0.9759207
11888,0.00018509016
11891,0.018517703
11892,0.01290297
11895,6.789086e-10
11898,0.001900969
11899,0.008985973
11902,0.004408512
11904,0.9810736
11907,0.008991409
11908,0.008963715
11912,0.0059096348
11914,0.03689668
11915,0.02360492
11919,0.015949443
11921,0.0060586617
11922,0.0019622094
11923,0.0014064956
11924,0.009790087
11925,0.03022353
11929,0.083329216
11930,0.0040870584
11931,0.00536764
11935,0.06895951
11936,0.0018173939
11942,0.009552179
11948,0.015513322
11954,0.7270196
11958,0.025203573
11961,0.0024906027
11962,0.001643468
11963,0.06880293
11965,0.00010843269
11967,0.006668549
11969,1.0083961e-09
11973,0.00010588881
11974,0.016633064
11977,0.047068696
11980,0.0064945673
11984,0.017000379
11987,0.03580055
11988,0.012453025
11992,0.08818269
11995,0.003153438
11997,0.006211801
11999,7.700543e-05
12006,0.024784878
12009,0.09501043
12012,0.8777882
12015,5.326004e-05
12017,0.04225537
12019,0.0032639185
12020,0.0022086578
12023,0.006562657
12024,0.005901036
12027,0.022004006
12030,0.0020131194
12031,0.0057108058
12037,0.00071370724
12038,0.004175382
12041,0.00068504596
12044,0.008372342
12046,0.007673772
12047,0.00010732664
12052,0.028495112
12054,0.009131158
12060,0.048579153
12062,0.12456534
12067,1.1547632e-05
12068,0.0021923084
12069,0.0010015573
12070,0.009327608
12072,0.014834832
12074,0.0020306073
12077,0.00011667165
12080,0.42061445
12082,0.004161195
12085,0.0031243137
12086,0.00057115126
12093,0.003325853
12095,0.0012052298
12096,0.0011427281
12098,0.01918711
12104,0.00060106954
12105,0.01325232
12106,0.00014669233
12114,0.041027833
12119,0.00026707278
12123,0.0007904718
12124,0.0094273975
12132,0.0012894854
12134,0.008585793
12142,0.008507699
12144,0.005771251
12152,0.077926725
12158,0.002276112
12165,0.022267574
12169,8.708127e-06
12172,0.0013188984
12173,0.004152857
12174,0.07268194
12177,0.008267096
12181,0.00011310315
12184,7.061544e-06
12185,0.014291388
12189,0.030046925
12190,0.009054168
12191,0.0155674815
12195,0.0050781867
12196,0.50903225
12198,0.034257073
12200,0.014949445
12204,0.0037049993
12207,0.001285718
12209,2.603046e-06
12214,0.02710156
12215,0.031587947
12216,0.0039139907
12218,0.006045261
12219,0.03469133
12220,0.01776707
12223,0.0104360115
12228,0.00034917265
12229,0.0029917548
12232,0.023878656
12233,0.0015090707
12241,0.004125183
12243,0.002256927
12244,0.002569773
12246,5.505466e-05
12250,6.0335076e-08
12251,0.0007566968
12252,0.011037961
12253,0.0006202512
12255,0.012711214
12257,0.009017007
12261,0.00013230917
12265,0.0029291525
12267,0.55546534
12268,0.024703134
12271,0.007251194
12273,0.00029179707
12274,0.0014194995
12275,0.0012281851
12279,0.0040268246
12281,0.0022070443
12282,0.004263598
12283,0.0064186114
12288,0.0062038936
12290,0.0012896426
12297,0.054856367
12299,0.017283162
12300,0.013311112
12305,0.00023136634
12309,0.03150124
12314,0.6615403
12318,0.16621812
12320,0.00790801
12323,0.00041802926
12324,8.152371e-06
12330,0.02177207
12335,0.03356574
12336,0.043018974
12342,0.00025206196
12348,9.91952e-06
12349,0.0053862454
12350,0.008910197
12358,0.018908277
12363,0.0015406654
12367,0.0005152657
12374,0.023979874
12375,0.000719652
12380,0.007124882
12387,0.9574982
12388,0.0003173151
12392,0.009403489
12393,0.0027673747
12396,1.7485841e-05
12400,0.0076103588
12401,0.07170487
12402,0.003349812
12406,0.0024998696
12407,0.0035744214
12408,0.009466521
12409,0.045062788
12411,0.0040602535
12414,7.710419e-05
12416,0.00916269
12417,2.2995804e-05
12421,0.010805719
12422,0.011938757
12423,0.6152829
12434,0.011804869
12438,0.04301395
12442,0.0027576222
12447,0.0041465503
12452,0.0026265525
12459,0.0072630667
12464,0.0005399804
12466,0.0019822123
12468,0.008562188
12473,0.00020288152
12474,0.7424392
12475,0.0007843729
12478,0.16500781
12479,0.002858795
12480,0.0034185655
12483,0.00088801386
12484,0.0006922282
12486,0.08505391
12488,0.00043475395
12489,0.00019056862
12491,0.0003708685
12495,0.014050938
12496,0.0041289455
12500,0.0051352438
12501,0.0060211043
12503,0.005350722
12505,0.02313823
12506,0.11791134
12507,0.035398223
12509,0.007196043
12511,1.291694e-05
12512,0.00061280513
12518,1.0807878e-07
12522,0.013607721
12526,0.02124289
12528,0.00046127226
12532,0.0027542675
12535,0.0056698835
12536,0.017857298
12539,0.002158919
12544,0.0025805896
12547,7.7372875e-05
12549,0.00012630885
12550,0.0073253824
12551,0.0059557087
12554,7.139938e-11
12555,0.010363148
12556,2.0007838e-05
12557,6.434126e-05
12560,0.004071622
12564,0.002917145
12567,5.406687e-06
12568,0.006422505
12569,0.00015269333
12571,0.0002931265
12572,0.0061458377
12575,0.11155689
12578,0.0077677583
12579,0.0035979762
12581,0.008695587
